time,C2
8.8763802E+00,5.12695E-01
8.8765638E+00,5.16602E-01
8.8767474E+00,5.10742E-01
8.8769310E+00,5.12695E-01
8.8771146E+00,5.10742E-01
8.8772982E+00,5.04883E-01
8.8774818E+00,5.10742E-01
8.8776654E+00,5.04883E-01
8.8778490E+00,4.99023E-01
8.8780326E+00,5.06836E-01
8.8782162E+00,5.08789E-01
8.8783998E+00,5.14648E-01
8.8785834E+00,5.04883E-01
8.8787670E+00,5.16602E-01
8.8789506E+00,4.99023E-01
8.8791342E+00,5.22461E-01
8.8793178E+00,4.93164E-01
8.8795014E+00,4.99023E-01
8.8796850E+00,5.00977E-01
8.8798686E+00,5.04883E-01
8.8800522E+00,5.04883E-01
8.8802358E+00,5.06836E-01
8.8804194E+00,5.04883E-01
8.8806030E+00,5.08789E-01
8.8807866E+00,5.10742E-01
8.8809702E+00,5.06836E-01
8.8811538E+00,5.12695E-01
8.8813374E+00,5.10742E-01
8.8815210E+00,5.16602E-01
8.8817046E+00,5.08789E-01
8.8818882E+00,5.02930E-01
8.8820718E+00,5.08789E-01
8.8822554E+00,5.04883E-01
8.8824390E+00,5.04883E-01
8.8826226E+00,5.04883E-01
8.8828062E+00,4.99023E-01
8.8829898E+00,5.18555E-01
8.8831734E+00,5.04883E-01
8.8833570E+00,4.99023E-01
8.8835406E+00,5.12695E-01
8.8837242E+00,5.22461E-01
8.8839078E+00,5.10742E-01
8.8840914E+00,5.12695E-01
8.8842750E+00,5.06836E-01
8.8844586E+00,5.16602E-01
8.8846422E+00,5.06836E-01
8.8848258E+00,5.10742E-01
8.8850094E+00,5.04883E-01
8.8851930E+00,5.10742E-01
8.8853766E+00,5.10742E-01
8.8855602E+00,5.14648E-01
8.8857438E+00,5.00977E-01
8.8859274E+00,4.99023E-01
8.8861110E+00,5.10742E-01
8.8862946E+00,5.14648E-01
8.8864782E+00,5.22461E-01
8.8866618E+00,4.93164E-01
8.8868454E+00,5.08789E-01
8.8870290E+00,4.97070E-01
8.8872126E+00,5.06836E-01
8.8873962E+00,5.22461E-01
8.8875798E+00,5.30273E-01
8.8877634E+00,5.02930E-01
8.8879470E+00,5.14648E-01
8.8881306E+00,5.00977E-01
8.8883142E+00,5.10742E-01
8.8884978E+00,5.12695E-01
8.8886814E+00,5.06836E-01
8.8888650E+00,4.99023E-01
8.8890486E+00,5.06836E-01
8.8892322E+00,4.93164E-01
8.8894158E+00,4.93164E-01
8.8895994E+00,5.12695E-01
8.8897830E+00,5.04883E-01
8.8899666E+00,5.08789E-01
8.8901502E+00,5.12695E-01
8.8903338E+00,5.06836E-01
8.8905174E+00,5.08789E-01
8.8907010E+00,5.04883E-01
8.8908846E+00,4.99023E-01
8.8910682E+00,5.10742E-01
8.8912518E+00,5.04883E-01
8.8914354E+00,5.04883E-01
8.8916190E+00,5.04883E-01
8.8918026E+00,5.18555E-01
8.8919862E+00,4.95117E-01
8.8921698E+00,5.00977E-01
8.8923534E+00,5.14648E-01
8.8925370E+00,5.12695E-01
8.8927206E+00,5.00977E-01
8.8929042E+00,5.06836E-01
8.8930878E+00,5.04883E-01
8.8932714E+00,5.02930E-01
8.8934550E+00,5.08789E-01
8.8936386E+00,5.10742E-01
8.8938222E+00,5.10742E-01
8.8940058E+00,5.10742E-01
8.8941894E+00,5.10742E-01
8.8943730E+00,5.22461E-01
8.8945566E+00,5.08789E-01
8.8947402E+00,4.89258E-01
8.8949238E+00,5.00977E-01
8.8951074E+00,5.22461E-01
8.8952910E+00,5.00977E-01
8.8954746E+00,5.10742E-01
8.8956582E+00,5.18555E-01
8.8958418E+00,5.06836E-01
8.8960254E+00,4.97070E-01
8.8962090E+00,5.14648E-01
8.8963926E+00,4.91211E-01
8.8965762E+00,4.93164E-01
8.8967598E+00,5.06836E-01
8.8969434E+00,5.08789E-01
8.8971270E+00,5.02930E-01
8.8973106E+00,5.14648E-01
8.8974942E+00,5.10742E-01
8.8976778E+00,5.10742E-01
8.8978614E+00,5.10742E-01
8.8980450E+00,5.18555E-01
8.8982286E+00,5.12695E-01
8.8984122E+00,5.10742E-01
8.8985958E+00,5.06836E-01
8.8987794E+00,5.12695E-01
8.8989630E+00,4.95117E-01
8.8991466E+00,5.16602E-01
8.8993302E+00,4.99023E-01
8.8995138E+00,5.08789E-01
8.8996974E+00,5.20508E-01
8.8998810E+00,5.10742E-01
8.9000646E+00,5.04883E-01
8.9002482E+00,4.99023E-01
8.9004318E+00,5.06836E-01
8.9006154E+00,5.06836E-01
8.9007990E+00,5.20508E-01
8.9009826E+00,4.97070E-01
8.9011662E+00,5.08789E-01
8.9013498E+00,5.24414E-01
8.9015334E+00,5.12695E-01
8.9017170E+00,5.10742E-01
8.9019006E+00,5.06836E-01
8.9020842E+00,5.04883E-01
8.9022678E+00,5.00977E-01
8.9024514E+00,5.02930E-01
8.9026350E+00,5.04883E-01
8.9028186E+00,5.12695E-01
8.9030022E+00,5.12695E-01
8.9031858E+00,5.18555E-01
8.9033694E+00,5.14648E-01
8.9035530E+00,5.10742E-01
8.9037366E+00,4.99023E-01
8.9039202E+00,5.02930E-01
8.9041038E+00,4.95117E-01
8.9042874E+00,5.02930E-01
8.9044710E+00,5.10742E-01
8.9046546E+00,5.12695E-01
8.9048382E+00,5.12695E-01
8.9050218E+00,5.06836E-01
8.9052054E+00,5.14648E-01
8.9053890E+00,4.95117E-01
8.9055726E+00,5.12695E-01
8.9057562E+00,5.02930E-01
8.9059398E+00,5.04883E-01
8.9061234E+00,5.16602E-01
8.9063070E+00,5.04883E-01
8.9064906E+00,5.04883E-01
8.9066742E+00,5.08789E-01
8.9068578E+00,5.06836E-01
8.9070414E+00,5.00977E-01
8.9072250E+00,5.14648E-01
8.9074086E+00,5.10742E-01
8.9075922E+00,5.18555E-01
8.9077758E+00,5.06836E-01
8.9079594E+00,5.06836E-01
8.9081430E+00,5.04883E-01
8.9083266E+00,5.08789E-01
8.9085102E+00,5.14648E-01
8.9086938E+00,5.24414E-01
8.9088774E+00,5.14648E-01
8.9090610E+00,5.18555E-01
8.9092446E+00,4.97070E-01
8.9094282E+00,4.97070E-01
8.9096118E+00,4.97070E-01
8.9097954E+00,4.97070E-01
8.9099790E+00,5.06836E-01
8.9101626E+00,5.16602E-01
8.9103462E+00,5.06836E-01
8.9105298E+00,5.06836E-01
8.9107134E+00,5.02930E-01
8.9108970E+00,5.00977E-01
8.9110806E+00,5.12695E-01
8.9112642E+00,5.10742E-01
8.9114478E+00,4.99023E-01
8.9116314E+00,5.04883E-01
8.9118150E+00,5.12695E-01
8.9119986E+00,5.10742E-01
8.9121822E+00,5.14648E-01
8.9123658E+00,5.10742E-01
8.9125494E+00,5.06836E-01
8.9127330E+00,5.14648E-01
8.9129166E+00,5.12695E-01
8.9131002E+00,5.08789E-01
8.9132838E+00,5.02930E-01
8.9134674E+00,5.00977E-01
8.9136510E+00,5.20508E-01
8.9138346E+00,5.12695E-01
8.9140182E+00,5.12695E-01
8.9142018E+00,4.99023E-01
8.9143854E+00,5.00977E-01
8.9145690E+00,5.00977E-01
8.9147526E+00,5.00977E-01
8.9149362E+00,4.99023E-01
8.9151198E+00,5.04883E-01
8.9153034E+00,5.04883E-01
8.9154870E+00,4.97070E-01
8.9156706E+00,5.04883E-01
8.9158542E+00,5.18555E-01
8.9160378E+00,5.02930E-01
8.9162214E+00,5.06836E-01
8.9164050E+00,5.12695E-01
8.9165886E+00,5.18555E-01
8.9167722E+00,5.04883E-01
8.9169558E+00,5.04883E-01
8.9171394E+00,5.00977E-01
8.9173230E+00,5.08789E-01
8.9175066E+00,5.18555E-01
8.9176902E+00,5.06836E-01
8.9178738E+00,5.00977E-01
8.9180574E+00,5.08789E-01
8.9182410E+00,5.14648E-01
8.9184246E+00,5.10742E-01
8.9186082E+00,5.04883E-01
8.9187918E+00,5.04883E-01
8.9189754E+00,5.18555E-01
8.9191590E+00,4.93164E-01
8.9193426E+00,4.99023E-01
8.9195262E+00,4.95117E-01
8.9197098E+00,5.08789E-01
8.9198934E+00,5.12695E-01
8.9200770E+00,5.06836E-01
8.9202606E+00,5.06836E-01
8.9204442E+00,5.18555E-01
8.9206278E+00,4.97070E-01
8.9208114E+00,5.02930E-01
8.9209950E+00,5.08789E-01
8.9211786E+00,5.16602E-01
8.9213622E+00,5.12695E-01
8.9215458E+00,5.18555E-01
8.9217294E+00,5.14648E-01
8.9219130E+00,5.02930E-01
8.9220966E+00,5.24414E-01
8.9222802E+00,4.97070E-01
8.9224638E+00,5.08789E-01
8.9226474E+00,5.04883E-01
8.9228310E+00,5.04883E-01
8.9230146E+00,5.08789E-01
8.9231982E+00,5.04883E-01
8.9233818E+00,5.12695E-01
8.9235654E+00,5.04883E-01
8.9237490E+00,5.10742E-01
8.9239326E+00,5.00977E-01
8.9241162E+00,4.99023E-01
8.9242998E+00,5.10742E-01
8.9244834E+00,5.04883E-01
8.9246670E+00,5.12695E-01
8.9248506E+00,5.06836E-01
8.9250342E+00,5.04883E-01
8.9252178E+00,5.04883E-01
8.9254014E+00,5.00977E-01
8.9255850E+00,5.16602E-01
8.9257686E+00,5.16602E-01
8.9259522E+00,4.97070E-01
8.9261358E+00,5.00977E-01
8.9263194E+00,5.04883E-01
8.9265030E+00,5.06836E-01
8.9266866E+00,5.22461E-01
8.9268702E+00,5.08789E-01
8.9270538E+00,5.04883E-01
8.9272374E+00,4.97070E-01
8.9274210E+00,5.14648E-01
8.9276046E+00,5.10742E-01
8.9277882E+00,5.16602E-01
8.9279718E+00,5.02930E-01
8.9281554E+00,5.04883E-01
8.9283390E+00,5.14648E-01
8.9285226E+00,5.14648E-01
8.9287062E+00,5.08789E-01
8.9288898E+00,5.02930E-01
8.9290734E+00,5.04883E-01
8.9292570E+00,5.06836E-01
8.9294406E+00,5.04883E-01
8.9296242E+00,5.24414E-01
8.9298078E+00,5.02930E-01
8.9299914E+00,5.04883E-01
8.9301750E+00,5.00977E-01
8.9303586E+00,4.93164E-01
8.9305422E+00,5.10742E-01
8.9307258E+00,5.06836E-01
8.9309094E+00,5.12695E-01
8.9310930E+00,5.18555E-01
8.9312766E+00,5.02930E-01
8.9314602E+00,4.99023E-01
8.9316438E+00,5.04883E-01
8.9318274E+00,5.12695E-01
8.9320110E+00,5.08789E-01
8.9321946E+00,5.22461E-01
8.9323782E+00,5.02930E-01
8.9325618E+00,4.93164E-01
8.9327454E+00,5.06836E-01
8.9329290E+00,4.97070E-01
8.9331126E+00,5.14648E-01
8.9332962E+00,4.99023E-01
8.9334798E+00,5.20508E-01
8.9336634E+00,5.16602E-01
8.9338470E+00,5.16602E-01
8.9340306E+00,5.18555E-01
8.9342142E+00,5.06836E-01
8.9343978E+00,5.06836E-01
8.9345814E+00,5.00977E-01
8.9347650E+00,5.00977E-01
8.9349486E+00,5.08789E-01
8.9351322E+00,5.06836E-01
8.9353158E+00,5.00977E-01
8.9354994E+00,5.02930E-01
8.9356830E+00,5.20508E-01
8.9358666E+00,4.97070E-01
8.9360502E+00,5.04883E-01
8.9362338E+00,5.06836E-01
8.9364174E+00,4.99023E-01
8.9366010E+00,5.02930E-01
8.9367846E+00,4.89258E-01
8.9369682E+00,4.97070E-01
8.9371518E+00,5.00977E-01
8.9373354E+00,5.10742E-01
8.9375190E+00,5.10742E-01
8.9377026E+00,5.02930E-01
8.9378862E+00,5.08789E-01
8.9380698E+00,5.02930E-01
8.9382534E+00,5.12695E-01
8.9384370E+00,5.02930E-01
8.9386206E+00,5.00977E-01
8.9388042E+00,4.97070E-01
8.9389878E+00,5.02930E-01
8.9391714E+00,5.06836E-01
8.9393550E+00,5.16602E-01
8.9395386E+00,5.04883E-01
8.9397222E+00,5.04883E-01
8.9399058E+00,5.02930E-01
8.9400894E+00,5.04883E-01
8.9402730E+00,5.20508E-01
8.9404566E+00,5.10742E-01
8.9406402E+00,5.06836E-01
8.9408238E+00,5.16602E-01
8.9410074E+00,5.14648E-01
8.9411910E+00,5.04883E-01
8.9413746E+00,5.00977E-01
8.9415582E+00,5.12695E-01
8.9417418E+00,5.06836E-01
8.9419254E+00,4.97070E-01
8.9421090E+00,5.06836E-01
8.9422926E+00,5.00977E-01
8.9424762E+00,5.00977E-01
8.9426598E+00,5.04883E-01
8.9428434E+00,5.10742E-01
8.9430270E+00,5.04883E-01
8.9432106E+00,5.04883E-01
8.9433942E+00,5.10742E-01
8.9435778E+00,5.16602E-01
8.9437614E+00,5.20508E-01
8.9439450E+00,5.10742E-01
8.9441286E+00,5.12695E-01
8.9443122E+00,4.99023E-01
8.9444958E+00,5.00977E-01
8.9446794E+00,5.04883E-01
8.9448630E+00,5.00977E-01
8.9450466E+00,4.99023E-01
8.9452302E+00,5.06836E-01
8.9454138E+00,5.06836E-01
8.9455974E+00,4.99023E-01
8.9457810E+00,5.08789E-01
8.9459646E+00,5.04883E-01
8.9461482E+00,5.08789E-01
8.9463318E+00,5.12695E-01
8.9465154E+00,5.06836E-01
8.9466990E+00,5.12695E-01
8.9468826E+00,5.10742E-01
8.9470662E+00,5.16602E-01
8.9472498E+00,5.02930E-01
8.9474334E+00,4.97070E-01
8.9476170E+00,5.08789E-01
8.9478006E+00,5.08789E-01
8.9479842E+00,5.00977E-01
8.9481678E+00,5.02930E-01
8.9483514E+00,5.10742E-01
8.9485350E+00,5.00977E-01
8.9487186E+00,4.95117E-01
8.9489022E+00,5.14648E-01
8.9490858E+00,5.10742E-01
8.9492694E+00,4.97070E-01
8.9494530E+00,5.06836E-01
8.9496366E+00,5.14648E-01
8.9498202E+00,5.06836E-01
8.9500038E+00,5.04883E-01
8.9501874E+00,5.10742E-01
8.9503710E+00,5.06836E-01
8.9505546E+00,4.93164E-01
8.9507382E+00,4.97070E-01
8.9509218E+00,5.10742E-01
8.9511054E+00,4.99023E-01
8.9512890E+00,5.08789E-01
8.9514726E+00,5.00977E-01
8.9516562E+00,5.00977E-01
8.9518398E+00,5.08789E-01
8.9520234E+00,5.08789E-01
8.9522070E+00,5.16602E-01
8.9523906E+00,5.10742E-01
8.9525742E+00,5.10742E-01
8.9527578E+00,5.04883E-01
8.9529414E+00,5.04883E-01
8.9531250E+00,5.16602E-01
8.9533086E+00,5.02930E-01
8.9534922E+00,5.06836E-01
8.9536758E+00,4.93164E-01
8.9538594E+00,5.06836E-01
8.9540430E+00,5.00977E-01
8.9542266E+00,5.12695E-01
8.9544102E+00,5.04883E-01
8.9545938E+00,5.12695E-01
8.9547774E+00,5.12695E-01
8.9549610E+00,5.04883E-01
8.9551446E+00,5.00977E-01
8.9553282E+00,5.16602E-01
8.9555118E+00,5.20508E-01
8.9556954E+00,5.04883E-01
8.9558790E+00,4.99023E-01
8.9560626E+00,5.14648E-01
8.9562462E+00,5.12695E-01
8.9564298E+00,5.10742E-01
8.9566134E+00,5.02930E-01
8.9567970E+00,5.08789E-01
8.9569806E+00,5.00977E-01
8.9571642E+00,5.10742E-01
8.9573478E+00,5.12695E-01
8.9575314E+00,5.10742E-01
8.9577150E+00,5.04883E-01
8.9578986E+00,5.10742E-01
8.9580822E+00,5.18555E-01
8.9582658E+00,5.18555E-01
8.9584494E+00,5.12695E-01
8.9586330E+00,5.10742E-01
8.9588166E+00,5.04883E-01
8.9590002E+00,5.06836E-01
8.9591838E+00,5.06836E-01
8.9593674E+00,5.08789E-01
8.9595510E+00,5.20508E-01
8.9597346E+00,5.12695E-01
8.9599182E+00,5.06836E-01
8.9601018E+00,4.97070E-01
8.9602854E+00,5.04883E-01
8.9604690E+00,5.18555E-01
8.9606526E+00,5.14648E-01
8.9608362E+00,4.93164E-01
8.9610198E+00,5.12695E-01
8.9612034E+00,4.99023E-01
8.9613870E+00,5.20508E-01
8.9615706E+00,5.12695E-01
8.9617542E+00,5.04883E-01
8.9619378E+00,5.10742E-01
8.9621214E+00,5.32227E-01
8.9623050E+00,5.10742E-01
8.9624886E+00,5.02930E-01
8.9626722E+00,5.10742E-01
8.9628558E+00,5.14648E-01
8.9630394E+00,5.02930E-01
8.9632230E+00,5.28320E-01
8.9634066E+00,5.22461E-01
8.9635902E+00,5.00977E-01
8.9637738E+00,5.18555E-01
8.9639574E+00,5.12695E-01
8.9641410E+00,5.00977E-01
8.9643246E+00,4.99023E-01
8.9645082E+00,4.99023E-01
8.9646918E+00,5.00977E-01
8.9648754E+00,5.06836E-01
8.9650590E+00,5.04883E-01
8.9652426E+00,5.00977E-01
8.9654262E+00,5.04883E-01
8.9656098E+00,5.04883E-01
8.9657934E+00,5.16602E-01
8.9659770E+00,5.12695E-01
8.9661606E+00,5.00977E-01
8.9663442E+00,5.06836E-01
8.9665278E+00,5.04883E-01
8.9667114E+00,5.06836E-01
8.9668950E+00,5.10742E-01
8.9670786E+00,5.04883E-01
8.9672622E+00,5.04883E-01
8.9674458E+00,5.18555E-01
8.9676294E+00,5.12695E-01
8.9678130E+00,5.14648E-01
8.9679966E+00,5.12695E-01
8.9681802E+00,5.10742E-01
8.9683638E+00,4.97070E-01
8.9685474E+00,5.08789E-01
8.9687310E+00,5.02930E-01
8.9689146E+00,4.97070E-01
8.9690982E+00,5.10742E-01
8.9692818E+00,4.97070E-01
8.9694654E+00,5.14648E-01
8.9696490E+00,5.04883E-01
8.9698326E+00,5.16602E-01
8.9700162E+00,5.10742E-01
8.9701998E+00,5.12695E-01
8.9703834E+00,4.99023E-01
8.9705670E+00,5.04883E-01
8.9707506E+00,5.26367E-01
8.9709342E+00,5.08789E-01
8.9711178E+00,5.10742E-01
8.9713014E+00,5.00977E-01
8.9714850E+00,5.08789E-01
8.9716686E+00,5.14648E-01
8.9718522E+00,5.06836E-01
8.9720358E+00,5.06836E-01
8.9722194E+00,5.16602E-01
8.9724030E+00,5.04883E-01
8.9725866E+00,5.06836E-01
8.9727702E+00,5.04883E-01
8.9729538E+00,5.06836E-01
8.9731374E+00,5.10742E-01
8.9733210E+00,5.04883E-01
8.9735046E+00,5.14648E-01
8.9736882E+00,5.10742E-01
8.9738718E+00,5.08789E-01
8.9740554E+00,5.08789E-01
8.9742390E+00,5.06836E-01
8.9744226E+00,4.93164E-01
8.9746062E+00,5.10742E-01
8.9747898E+00,5.08789E-01
8.9749734E+00,5.00977E-01
8.9751570E+00,5.02930E-01
8.9753406E+00,5.12695E-01
8.9755242E+00,5.04883E-01
8.9757078E+00,5.08789E-01
8.9758914E+00,5.16602E-01
8.9760750E+00,5.12695E-01
8.9762586E+00,5.02930E-01
8.9764422E+00,5.12695E-01
8.9766258E+00,5.10742E-01
8.9768094E+00,5.02930E-01
8.9769930E+00,5.10742E-01
8.9771766E+00,5.12695E-01
8.9773602E+00,5.00977E-01
8.9775438E+00,5.12695E-01
8.9777274E+00,5.08789E-01
8.9779110E+00,5.12695E-01
8.9780946E+00,5.10742E-01
8.9782782E+00,5.20508E-01
8.9784618E+00,4.93164E-01
8.9786454E+00,5.12695E-01
8.9788290E+00,5.02930E-01
8.9790126E+00,5.16602E-01
8.9791962E+00,5.22461E-01
8.9793798E+00,5.22461E-01
8.9795634E+00,5.10742E-01
8.9797470E+00,5.12695E-01
8.9799306E+00,5.06836E-01
8.9801142E+00,5.08789E-01
8.9802978E+00,5.00977E-01
8.9804814E+00,5.08789E-01
8.9806650E+00,5.10742E-01
8.9808486E+00,5.10742E-01
8.9810322E+00,5.16602E-01
8.9812158E+00,5.14648E-01
8.9813994E+00,5.16602E-01
8.9815830E+00,5.00977E-01
8.9817666E+00,5.20508E-01
8.9819502E+00,5.00977E-01
8.9821338E+00,5.14648E-01
8.9823174E+00,5.04883E-01
8.9825010E+00,5.22461E-01
8.9826846E+00,5.16602E-01
8.9828682E+00,5.10742E-01
8.9830518E+00,5.10742E-01
8.9832354E+00,5.16602E-01
8.9834190E+00,5.08789E-01
8.9836026E+00,5.08789E-01
8.9837862E+00,5.10742E-01
8.9839698E+00,5.08789E-01
8.9841534E+00,5.04883E-01
8.9843370E+00,5.06836E-01
8.9845206E+00,5.06836E-01
8.9847042E+00,5.14648E-01
8.9848878E+00,4.99023E-01
8.9850714E+00,5.18555E-01
8.9852550E+00,5.02930E-01
8.9854386E+00,5.06836E-01
8.9856222E+00,5.10742E-01
8.9858058E+00,5.20508E-01
8.9859894E+00,5.18555E-01
8.9861730E+00,4.99023E-01
8.9863566E+00,5.28320E-01
8.9865402E+00,5.12695E-01
8.9867238E+00,5.04883E-01
8.9869074E+00,5.06836E-01
8.9870910E+00,5.02930E-01
8.9872746E+00,5.08789E-01
8.9874582E+00,5.16602E-01
8.9876418E+00,5.02930E-01
8.9878254E+00,5.08789E-01
8.9880090E+00,5.04883E-01
8.9881926E+00,5.04883E-01
8.9883762E+00,5.20508E-01
8.9885598E+00,5.04883E-01
8.9887434E+00,5.02930E-01
8.9889270E+00,5.12695E-01
8.9891106E+00,5.16602E-01
8.9892942E+00,5.12695E-01
8.9894778E+00,5.10742E-01
8.9896614E+00,5.06836E-01
8.9898450E+00,5.06836E-01
8.9900286E+00,5.04883E-01
8.9902122E+00,5.16602E-01
8.9903958E+00,4.99023E-01
8.9905794E+00,5.06836E-01
8.9907630E+00,5.06836E-01
8.9909466E+00,4.99023E-01
8.9911302E+00,5.10742E-01
8.9913138E+00,5.08789E-01
8.9914974E+00,5.10742E-01
8.9916810E+00,5.04883E-01
8.9918646E+00,5.12695E-01
8.9920482E+00,5.18555E-01
8.9922318E+00,4.99023E-01
8.9924154E+00,5.10742E-01
8.9925990E+00,5.06836E-01
8.9927826E+00,5.00977E-01
8.9929662E+00,5.08789E-01
8.9931498E+00,5.02930E-01
8.9933334E+00,5.12695E-01
8.9935170E+00,5.10742E-01
8.9937006E+00,5.02930E-01
8.9938842E+00,5.18555E-01
8.9940678E+00,5.08789E-01
8.9942514E+00,5.16602E-01
8.9944350E+00,5.20508E-01
8.9946186E+00,5.08789E-01
8.9948022E+00,5.02930E-01
8.9949858E+00,5.18555E-01
8.9951694E+00,5.12695E-01
8.9953530E+00,4.95117E-01
8.9955366E+00,5.10742E-01
8.9957202E+00,5.08789E-01
8.9959038E+00,5.32227E-01
8.9960874E+00,5.14648E-01
8.9962710E+00,5.12695E-01
8.9964546E+00,4.91211E-01
8.9966382E+00,5.18555E-01
8.9968218E+00,5.00977E-01
8.9970054E+00,5.08789E-01
8.9971890E+00,5.08789E-01
8.9973726E+00,5.00977E-01
8.9975562E+00,5.04883E-01
8.9977398E+00,5.06836E-01
8.9979234E+00,5.02930E-01
8.9981070E+00,5.12695E-01
8.9982906E+00,5.06836E-01
8.9984742E+00,5.18555E-01
8.9986578E+00,5.14648E-01
8.9988414E+00,5.12695E-01
8.9990250E+00,5.18555E-01
8.9992086E+00,5.00977E-01
8.9993922E+00,5.16602E-01
8.9995758E+00,5.06836E-01
8.9997594E+00,5.06836E-01
8.9999430E+00,5.10742E-01
9.0001266E+00,5.08789E-01
9.0003102E+00,5.10742E-01
9.0004938E+00,5.06836E-01
9.0006774E+00,5.08789E-01
9.0008610E+00,5.12695E-01
9.0010446E+00,5.12695E-01
9.0012282E+00,5.06836E-01
9.0014118E+00,5.08789E-01
9.0015954E+00,5.14648E-01
9.0017790E+00,5.14648E-01
9.0019626E+00,5.08789E-01
9.0021462E+00,5.08789E-01
9.0023298E+00,4.99023E-01
9.0025134E+00,5.04883E-01
9.0026970E+00,5.10742E-01
9.0028806E+00,5.18555E-01
9.0030642E+00,5.06836E-01
9.0032478E+00,5.06836E-01
9.0034314E+00,5.16602E-01
9.0036150E+00,5.30273E-01
9.0037986E+00,5.18555E-01
9.0039822E+00,5.02930E-01
9.0041658E+00,5.04883E-01
9.0043494E+00,5.06836E-01
9.0045330E+00,5.02930E-01
9.0047166E+00,5.02930E-01
9.0049002E+00,5.08789E-01
9.0050838E+00,5.12695E-01
9.0052674E+00,5.18555E-01
9.0054510E+00,5.12695E-01
9.0056346E+00,5.20508E-01
9.0058182E+00,5.12695E-01
9.0060018E+00,5.14648E-01
9.0061854E+00,5.02930E-01
9.0063690E+00,5.18555E-01
9.0065526E+00,5.00977E-01
9.0067362E+00,4.97070E-01
9.0069198E+00,5.04883E-01
9.0071034E+00,5.04883E-01
9.0072870E+00,5.20508E-01
9.0074706E+00,5.10742E-01
9.0076542E+00,5.20508E-01
9.0078378E+00,5.16602E-01
9.0080214E+00,5.12695E-01
9.0082050E+00,5.12695E-01
9.0083886E+00,5.04883E-01
9.0085722E+00,5.06836E-01
9.0087558E+00,5.18555E-01
9.0089394E+00,5.12695E-01
9.0091230E+00,5.06836E-01
9.0093066E+00,5.00977E-01
9.0094902E+00,5.10742E-01
9.0096738E+00,5.18555E-01
9.0098574E+00,5.14648E-01
9.0100410E+00,5.26367E-01
9.0102246E+00,5.10742E-01
9.0104082E+00,5.14648E-01
9.0105918E+00,5.08789E-01
9.0107754E+00,5.14648E-01
9.0109590E+00,5.00977E-01
9.0111426E+00,5.04883E-01
9.0113262E+00,5.16602E-01
9.0115098E+00,5.14648E-01
9.0116934E+00,5.04883E-01
9.0118770E+00,5.10742E-01
9.0120606E+00,5.10742E-01
9.0122442E+00,5.02930E-01
9.0124278E+00,5.22461E-01
9.0126114E+00,5.04883E-01
9.0127950E+00,5.12695E-01
9.0129786E+00,4.95117E-01
9.0131622E+00,5.12695E-01
9.0133458E+00,5.14648E-01
9.0135294E+00,5.20508E-01
9.0137130E+00,4.99023E-01
9.0138966E+00,5.18555E-01
9.0140802E+00,5.06836E-01
9.0142638E+00,5.18555E-01
9.0144474E+00,5.10742E-01
9.0146310E+00,5.24414E-01
9.0148146E+00,5.06836E-01
9.0149982E+00,5.12695E-01
9.0151818E+00,5.10742E-01
9.0153654E+00,5.12695E-01
9.0155490E+00,5.16602E-01
9.0157326E+00,5.12695E-01
9.0159162E+00,5.12695E-01
9.0160998E+00,5.16602E-01
9.0162834E+00,5.20508E-01
9.0164670E+00,4.99023E-01
9.0166506E+00,5.10742E-01
9.0168342E+00,5.12695E-01
9.0170178E+00,5.04883E-01
9.0172014E+00,5.06836E-01
9.0173850E+00,5.08789E-01
9.0175686E+00,5.04883E-01
9.0177522E+00,5.06836E-01
9.0179358E+00,4.95117E-01
9.0181194E+00,5.06836E-01
9.0183030E+00,5.22461E-01
9.0184866E+00,5.16602E-01
9.0186702E+00,5.00977E-01
9.0188538E+00,5.18555E-01
9.0190374E+00,5.20508E-01
9.0192210E+00,5.20508E-01
9.0194046E+00,5.26367E-01
9.0195882E+00,5.04883E-01
9.0197718E+00,5.18555E-01
9.0199554E+00,5.10742E-01
9.0201390E+00,5.12695E-01
9.0203226E+00,5.22461E-01
9.0205062E+00,5.06836E-01
9.0206898E+00,5.14648E-01
9.0208734E+00,5.14648E-01
9.0210570E+00,5.12695E-01
9.0212406E+00,5.18555E-01
9.0214242E+00,5.16602E-01
9.0216078E+00,5.12695E-01
9.0217914E+00,5.10742E-01
9.0219750E+00,5.14648E-01
9.0221586E+00,5.22461E-01
9.0223422E+00,5.08789E-01
9.0225258E+00,5.14648E-01
9.0227094E+00,5.08789E-01
9.0228930E+00,5.14648E-01
9.0230766E+00,4.97070E-01
9.0232602E+00,5.16602E-01
9.0234438E+00,5.22461E-01
9.0236274E+00,5.18555E-01
9.0238110E+00,5.20508E-01
9.0239946E+00,5.06836E-01
9.0241782E+00,5.06836E-01
9.0243618E+00,5.14648E-01
9.0245454E+00,5.12695E-01
9.0247290E+00,5.14648E-01
9.0249126E+00,5.20508E-01
9.0250962E+00,5.18555E-01
9.0252798E+00,5.22461E-01
9.0254634E+00,5.10742E-01
9.0256470E+00,5.16602E-01
9.0258306E+00,5.14648E-01
9.0260142E+00,5.20508E-01
9.0261978E+00,5.16602E-01
9.0263814E+00,5.18555E-01
9.0265650E+00,5.26367E-01
9.0267486E+00,5.06836E-01
9.0269322E+00,5.12695E-01
9.0271158E+00,5.16602E-01
9.0272994E+00,5.24414E-01
